Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,GDP_Bin,Health_GDP_Impact,CO2_per_Energy,Dependency_Ratio
0.03,41.0,11.202425022437767,26.0,10.593454682089442,25.11803956464303,0.032,3.5263605246161616,239.0,0.03,0.0,0.109,70.0,64.0,0.1,1,0.385,0.583,0.032,18.16774591925229,0.48,21.570849371239223,21.333574739740534,Upper-Middle,0.803777266068577,0.9662715152321446,0.7152658662092626
0.012,41.0,10.79971842403251,26.0,9.835904401212332,25.28590393151086,0.027,6.4967749901858625,239.0,0.003,0.4,0.058,80.0,76.0,0.7,1,0.215,0.712,0.073,15.208755954564227,1.0,22.360707945984586,22.235090920734017,High,0.6827194061507932,0.9966605485024607,0.4044943820224719
0.018,41.0,9.226410552153677,26.0,9.027378610294805,23.516319363334585,0.037,3.4965075614664802,239.0,0.014,0.0,0.162,75.0,68.0,0.0,1,0.269,0.669,0.063,16.765303651927358,0.184,19.776515900164867,19.763545549755886,Upper-Middle,0.8701038164433796,0.9201218893521385,0.49626307922272045
0.03,41.0,7.71333788887187,26.0,7.673223121121708,20.573082620484225,0.046,1.9459101490553132,239.0,0.075,0.0,0.22649999999999998,68.0,60.0,0.0,1,0.429,0.536,0.035,15.63782396518996,0.265,20.350025877585416,19.93800336967164,Low,0.9463618005422744,0.8893277367773175,0.8656716417910446
0.015,41.0,12.14608906820081,26.0,11.188371917742543,25.5332139352792,0.034,4.219507705176107,239.0,0.019,0.0,0.078,75.0,67.0,0.0,1,0.242,0.693,0.066,17.948168049633807,0.314,23.019329713050844,21.892025885827355,High,0.8681292737994929,0.9965308861735518,0.4444444444444445
0.043,41.0,9.051344640485725,26.0,9.57073837671504,19.673729388781222,0.051,2.995732273553991,239.0,0.084,0.1,0.12,61.0,58.0,0.5,1,0.498,0.479,0.024,13.657201577710532,0.243,20.350025877585416,19.93800336967164,Low,1.0033601988278422,0.8562641811686308,1.0897703549060545
0.024,41.0,10.473506185614923,26.0,9.60723552940128,21.78958307799231,0.039,3.8066624897703196,239.0,0.066,0.0,0.12,68.0,60.0,0.0,1,0.363,0.594,0.043,15.31990346051892,0.459,20.350025877585416,19.93800336967164,Low,0.8497937400417002,0.9873926299255179,0.6835016835016835
0.021,41.0,11.694846941742844,26.0,10.83482451994885,23.345058884851614,0.053,3.4011973816621555,239.0,0.053,0.0,0.12,70.0,64.0,0.0,1,0.373,0.584,0.043,17.020303726069134,0.374,17.958645300228824,19.93800336967164,Lower-Middle,1.2372881208971356,0.9881723993482068,0.7123287671232876
0.017,41.0,10.890162187963373,26.0,10.265940770051001,24.238984220472407,0.053,3.044522437723423,239.0,0.027,0.0,0.106,78.0,69.0,0.0,1,0.316,0.62,0.064,18.167476114652267,0.244,20.350025877585416,19.93800336967164,Upper-Middle,1.2846661636850376,0.9666447223753754,0.6129032258064516
0.019,41.0,8.014004994779459,26.0,7.475339236566737,22.02798385756223,0.064,4.2626798770413155,239.0,0.023,0.0,0.221,77.0,71.0,0.0,1,0.303,0.628,0.068,14.94336703628178,0.417,19.801962565761276,19.48539148439307,Low,1.4097909668839828,0.9455674600260415,0.5907643312101911
0.011,41.0,6.263398262591624,26.0,9.57073837671504,20.848703321088962,0.062,7.193685818395112,239.0,0.004,0.1,0.12,75.0,69.0,0.4,1,0.2995,0.6425000000000001,0.052,11.08827753744529,0.924,20.350025877585416,19.93800336967164,Low,1.2926196059075157,0.5925223044388727,0.5470817120622568
0.01,41.0,11.061892744689834,26.0,10.259727401834914,25.981129630447626,0.1,7.784889295655098,239.0,0.005,0.3,0.12,81.0,75.0,0.8,1,0.17,0.675,0.155,15.89639693037332,0.658,23.1552989972152,22.669318833084308,High,2.5981129630447626,0.9824298892784171,0.48148148148148145
0.009,41.0,10.886876027942778,26.0,10.114396566181995,23.267765713002134,0.061,4.174387269895637,239.0,0.011,0.0,0.22649999999999998,75.0,63.0,0.0,1,0.186,0.679,0.134,16.11859562594999,0.7,19.05195252611337,19.324898898640836,Lower-Middle,1.4193337084931301,0.9795292045875439,0.47128129602356406
0.011,41.0,11.658842339870382,26.0,10.976935867540687,26.172898785548735,0.081,7.520776415062797,239.0,0.005,0.3,0.08,81.0,75.0,0.5,1,0.176,0.655,0.169,16.142910304881834,0.971,22.60912262970528,22.967055883536005,High,2.1200048016294475,0.9734411596431449,0.5267175572519084
0.01,41.0,10.052941505704466,26.0,8.377241230988792,22.42910142074239,0.071,4.6443908991413725,239.0,0.008,0.0,0.22649999999999998,77.0,72.0,0.0,1,0.202,0.691,0.107,15.159514398891053,0.393,19.320842097961677,18.33729914588288,Lower-Middle,1.5924662008727097,1.0720574695767342,0.44717800289435605
0.009,41.0,10.681251578815953,26.0,9.835690394470303,23.280768053624886,0.062,4.59511985013459,239.0,0.018,0.1,0.113,75.0,68.0,0.1,1,0.157,0.677,0.166,15.916000641642597,0.689,21.03368739710082,20.454078348439694,Lower-Middle,1.443407619324743,0.9857472103731236,0.4771048744460857
0.01,41.0,9.88557813199256,26.0,8.960724500330858,23.79214562363242,0.078,5.934894195619588,239.0,0.007,0.1,0.121,77.0,69.0,0.2,1,0.172,0.673,0.156,15.303007025530748,0.556,21.77792623843365,20.26755951397879,Upper-Middle,1.8557873586433287,0.9924557326793043,0.4873699851411589
0.013,41.0,8.832149906002899,26.0,7.6676260915849905,22.9548851374885,0.058,6.61338421837956,239.0,0.006,0.2,0.08,80.0,76.0,0.2,1,0.224,0.674,0.102,13.757126923259456,0.686,21.482668813751367,20.11261987973983,Lower-Middle,1.331383337974333,1.0189814157509214,0.4836795252225519
0.009,41.0,11.733265088951704,26.0,10.621180993514074,24.797530887816478,0.063,5.8916442118257715,239.0,0.006,0.1,0.072,78.0,72.0,0.4,1,0.165,0.697,0.138,16.143282190327263,0.74,21.81283738129873,20.966996022652708,Upper-Middle,1.562244445932438,1.0096448110996796,0.4347202295552368
0.013,41.0,10.763440710059992,26.0,9.832796811913358,25.798955255777607,0.087,7.868636894184167,239.0,0.005,0.4,0.081,79.0,74.0,0.6,1,0.185,0.667,0.149,15.49066448551773,0.851,22.023729941733514,22.26421075314939,High,2.2445091072526515,0.9935975812103213,0.5007496251874062
0.01,41.0,9.627865794576714,26.0,8.458716261657262,22.45945931364078,0.053,5.365976015021851,239.0,0.009,0.3,0.074,76.0,65.0,0.4,1,0.18,0.669,0.152,14.149827616714296,0.694,20.303194577970956,19.348900050644364,Lower-Middle,1.1903513436229614,1.017882927052705,0.4962630792227204
0.02,41.0,6.568077911411976,26.0,9.57073837671504,20.7837398074155,0.061,5.267858159063328,239.0,0.02,0.3,0.12,82.0,76.0,0.4,1,0.2995,0.6425000000000001,0.052,10.747035533763599,0.363,20.350025877585416,19.93800336967164,Low,1.2678081282523455,0.6213452341115522,0.5470817120622568
0.011,41.0,10.86172604501804,26.0,10.380777075082664,25.525595359526307,0.072,7.438971592395862,239.0,0.004,0.4,0.056,81.0,74.0,0.7,1,0.182,0.669,0.149,15.459583686210028,0.822,21.43376165633237,21.553126841258287,High,1.8378428658858939,0.9543923032109076,0.49476831091180856
0.013,41.0,12.809188438911448,26.0,12.43711293537099,27.913440192269597,0.101,7.700747794511798,239.0,0.004,0.1,0.067,83.0,75.0,0.5,1,0.189,0.65,0.16,17.924925292551816,0.759,24.374806805430932,24.008041755628764,High,2.8192574594192297,0.9532693890808468,0.5369230769230768
0.009,41.0,13.62915567824788,26.0,12.726605996466013,28.265692070027086,0.104,7.778211474512493,239.0,0.004,0.3,0.096,81.0,75.0,0.6,1,0.156,0.681,0.163,18.22480586239107,0.731,23.939859058697152,24.776805765626026,High,2.9396319752828166,0.9929006253808682,0.4684287812041116
0.01,41.0,11.425372122962267,26.0,10.206809186975589,25.54691401888373,0.079,6.823286122355687,239.0,0.007,0.1,0.123,81.0,75.0,0.5,1,0.152,0.68,0.168,16.205876007207596,0.727,22.94918584511294,22.241465269165346,High,2.0182062074918146,1.0195026909390668,0.47058823529411764
0.01,41.0,10.95499076321729,26.0,10.126631103850338,24.560254677575276,0.072,5.7899601708972535,239.0,0.01,0.1,0.126,76.0,67.0,0.3,1,0.168,0.68,0.151,16.138973386393086,0.646,22.060632524705415,21.26675224353267,Upper-Middle,1.7683383367854197,0.9845739164863971,0.46911764705882353
0.014,41.0,7.68017564043659,26.0,8.03947991910045,22.886278266675877,0.095,7.993619994827744,239.0,0.003,0.4,0.168,82.0,78.0,0.8,1,0.233,0.651,0.116,12.546842775817614,0.924,19.77134793001978,19.970368654103833,Lower-Middle,2.1741964353342085,0.8496258312614153,0.5360983102918587
0.014,41.0,10.629730960585263,26.0,9.515985144802135,25.30138874147275,0.061,7.360739903058278,239.0,0.006,0.2,0.048,79.0,74.0,0.6,1,0.218,0.67,0.112,15.151872540335956,0.591,21.98087419072259,21.688727613207824,High,1.5433847132298377,1.010816467902615,0.4925373134328358
0.02,41.0,9.051344640485725,26.0,9.57073837671504,21.170300053056035,0.061,5.267858159063328,239.0,0.02,0.1,0.12,75.0,69.0,0.5,1,0.2995,0.6425000000000001,0.052,11.249051060815567,0.518,20.350025877585416,19.93800336967164,Low,1.2913883032364182,0.8562641811686308,0.5470817120622568
0.01,41.0,13.020202182900796,26.0,12.052472647383256,27.72996963490886,0.079,7.331714969726466,239.0,0.005,0.2,0.07,83.0,77.0,0.7,1,0.143,0.674,0.183,17.857545678116647,0.672,24.080371997130435,23.622982682121755,High,2.1906676011578,0.9975276359235329,0.4836795252225518
0.023,41.0,9.051344640485725,26.0,7.343426229147367,21.33801683186282,0.061,5.267858159063328,239.0,0.02,0.1,0.12,70.0,66.0,0.5,1,0.2995,0.6425000000000001,0.052,14.346139397261565,0.56,20.350025877585416,19.93800336967164,Low,1.301619026743632,1.0848474465879832,0.5470817120622568
0.009,41.0,8.739055922830724,26.0,8.251403065380556,22.781620150899126,0.06,5.288267030694535,239.0,0.015,0.1,0.119,76.0,65.0,0.2,1,0.179,0.671,0.15,14.677366645521015,0.681,18.963005040591682,19.45386523085674,Lower-Middle,1.3668972090539475,0.9446195199875063,0.4903129657228017
0.013,41.0,9.051344640485725,26.0,9.57073837671504,21.633091956166847,0.061,5.267858159063328,239.0,0.02,0.4,0.12,80.0,74.0,0.3,1,0.2995,0.6425000000000001,0.052,10.40710727605179,0.151,20.350025877585416,19.93800336967164,Low,1.3196186093261777,0.8562641811686308,0.5470817120622568
0.01,41.0,9.409273194575334,26.0,8.872346978983032,23.159874701414115,0.065,5.3612921657094255,239.0,0.01,0.1,0.121,78.0,67.0,0.2,1,0.199,0.662,0.139,15.06814123199483,0.67,19.879295768977464,19.380030969118383,Lower-Middle,1.5053918555919175,0.9530938503890187,0.5105740181268882
0.013,41.0,9.016876974763383,26.0,8.112527763478637,23.732286977778426,0.075,8.159374736775426,239.0,0.004,0.2,0.12,81.0,75.0,0.7,1,0.189,0.67,0.141,12.98608765110999,0.842,21.245624697119194,20.992529324638117,Upper-Middle,1.7799215233333818,0.9895033747827244,0.49253731343283574
0.013,41.0,9.398063978059133,26.0,7.889459149404524,22.000549693183753,0.087,5.0369526024136295,239.0,0.014,0.0,0.189,76.0,71.0,0.1,1,0.224,0.676,0.1,14.534388836092603,0.585,18.292847383806116,17.87595358575207,Low,1.9140478233069864,1.0572143726751564,0.47928994082840237
0.012,41.0,7.633369649679584,26.0,6.517671272912275,22.098857650579127,0.066,6.467698726104354,239.0,0.007,0.1,0.073,80.0,76.0,0.3,1,0.207,0.686,0.107,12.851509578600709,0.924,20.40992401908204,19.2271566142836,Low,1.4585246049382226,1.0153901883398646,0.45772594752186585
0.012,41.0,8.164510268747042,26.0,7.96693349840484,20.976682672286636,0.067,3.2188758248682006,239.0,0.025,0.0,0.22649999999999998,71.0,63.0,0.0,1,0.237,0.663,0.1,15.10738242017455,0.458,17.858561843342684,18.26985786584569,Low,1.4054377390432047,0.9105130834526046,0.5082956259426847
0.02,41.0,9.051344640485725,26.0,9.57073837671504,21.697026599813956,0.033,7.895808377083183,239.0,0.004,0.4,0.12,75.0,69.0,0.4,1,0.2995,0.6425000000000001,0.052,10.376050404176787,1.0,20.350025877585416,19.93800336967164,Low,0.7160018777938606,0.8562641811686308,0.5470817120622568
0.013,41.0,9.051344640485725,26.0,9.57073837671504,20.70742055794815,0.075,4.804021044733257,239.0,0.013,0.1,0.12,77.0,71.0,0.5,1,0.213,0.673,0.113,13.323174608445438,0.585,20.350025877585416,19.93800336967164,Low,1.5530565418461113,0.8562641811686308,0.48439821693907875
0.013,41.0,12.015904383709916,26.0,11.201278515064615,26.6767029884686,0.08,7.566828479208331,239.0,0.005,0.4,0.048,81.0,76.0,0.7,1,0.186,0.679,0.136,16.583433035196766,0.768,23.146740247304525,23.336932095893737,High,2.1341362390774883,0.9848069912406456,0.4742268041237113
0.013,41.0,10.566407457475977,26.0,10.169422358105223,25.848945794953977,0.091,8.141189793457691,239.0,0.004,0.5,0.089,81.0,76.0,0.7,1,0.2,0.648,0.152,15.317578826682654,0.761,21.647921485548864,22.31107144945777,High,2.352254067340812,0.9460119886869833,0.5432098765432098
0.01,41.0,12.61716190838856,26.0,11.39770539211696,25.866542818809673,0.055,5.5134287461649825,239.0,0.008,0.1,0.2,78.0,70.0,0.2,1,0.194,0.684,0.123,17.45987971370328,0.617,22.536134269547887,21.95202881037222,High,1.422659855034532,1.0177013817743354,0.4634502923976608
0.012,41.0,11.050366058613726,26.0,10.11350533663141,25.4879965083264,0.093,6.976348070447749,239.0,0.006,0.2,0.12,80.0,73.0,0.6,1,0.162,0.676,0.162,16.14667329240735,0.544,22.51951521161324,21.73632023761598,High,2.370383675274355,0.9943186891889483,0.47928994082840237
0.01,41.0,11.407409381656826,26.0,10.497615182072922,24.342395881568887,0.043,4.290459441148391,239.0,0.023,0.0,0.22649999999999998,75.0,68.0,0.1,1,0.186,0.68,0.134,16.92648807191683,0.53,19.791861469800278,19.91806915481498,Upper-Middle,1.046723022907462,0.9921543903681223,0.47058823529411764
0.009,41.0,14.258986031665922,26.0,13.33629018472472,26.2828256707827,0.054,4.574710978503383,239.0,0.02,0.0,0.22649999999999998,72.0,59.0,0.0,1,0.182,0.694,0.124,18.80319700339641,0.734,21.955534510718824,22.90345728183941,High,1.4192725862222657,0.9946077993635225,0.4409221902017291
0.02,41.0,9.051344640485725,26.0,9.57073837671504,20.466963100144888,0.053,7.6787889981991535,239.0,0.005,0.5,0.092,84.0,77.0,0.5,1,0.2995,0.6425000000000001,0.052,10.202480416133776,0.934,20.350025877585416,19.93800336967164,Low,1.084749044307679,0.8562641811686308,0.5470817120622568
0.01,41.0,9.051344640485725,26.0,9.527265662897605,22.528729556997604,0.074,3.9512437185814275,239.0,0.011,0.1,0.063,75.0,70.0,0.5,1,0.202,0.669,0.129,15.832590806624337,0.532,20.350025877585416,19.93800336967164,Lower-Middle,1.6671259872178226,0.859800154221088,0.4947683109118087
0.01,41.0,10.527097070380183,26.0,9.783802709590148,24.081000303432106,0.055,5.342334251964811,239.0,0.01,0.1,0.149,77.0,69.0,0.2,1,0.197,0.689,0.114,15.499818623447002,0.562,19.904555435678695,19.647393038180343,Upper-Middle,1.3244550166887659,0.9761952581920221,0.45137880986937595
0.009,41.0,9.565634362837983,26.0,8.7662383802531,23.71797097272496,0.083,6.723832440821209,239.0,0.005,0.2,0.158,79.0,72.0,0.6,1,0.159,0.7,0.141,14.50310535251856,0.508,20.739139187086952,20.114459806658452,Upper-Middle,1.9685915907361717,0.9794594387721757,0.4285714285714286
0.01,41.0,12.592813544640059,26.0,11.710603505084872,27.086889443741335,0.072,6.952728644624869,239.0,0.005,0.1,0.052,83.0,76.0,0.6,1,0.148,0.684,0.169,17.510948880597148,0.763,24.209294443044524,22.76578402465135,High,1.950256039949376,0.9907329372364033,0.4634502923976608
0.01,41.0,10.81566985636574,26.0,10.769684270598214,26.23370688186957,0.082,7.733245646529795,239.0,0.003,0.5,0.058,82.0,77.0,0.7,1,0.184,0.643,0.173,15.998423206492737,0.84,22.297076571944615,22.915924450673472,High,2.1511639643133047,0.9189430750818277,0.5552099533437014
0.011,41.0,10.57262376313457,26.0,10.126871075054945,26.26861094699041,0.099,8.17244681834278,239.0,0.005,0.5,0.043,83.0,77.0,0.6,1,0.174,0.673,0.153,15.787401827106612,0.733,22.919156191380754,22.719325769823065,High,2.6005924837520507,0.9501883945466999,0.48588410104011875
0.021,41.0,12.283723263668236,26.0,11.243070212984057,26.308893454555474,0.049,5.2832037287379885,239.0,0.034,0.0,0.12,74.0,66.0,0.3,1,0.307,0.634,0.06,17.961411043417286,0.647,22.75613974294087,21.261512056872164,High,1.2891357792732183,1.0033204947759808,0.5788643533123028
0.008,41.0,12.67849522176322,26.0,11.804064056770246,24.165654020758925,0.056,3.6109179126442243,239.0,0.016,0.0,0.22649999999999998,74.0,62.0,0.0,1,0.175,0.688,0.138,17.71091318696072,0.671,20.148790187880163,20.1452314652695,Upper-Middle,1.3532766251625,0.9901930485156679,0.4549418604651163
0.012,41.0,13.206084848583666,26.0,12.314662441445352,28.032229433771054,0.07,7.474204806496124,239.0,0.006,0.3,0.06,80.0,75.0,0.7,1,0.19,0.652,0.158,17.891224560750228,0.787,24.123729616288173,24.573604909707697,High,1.962256060363974,0.9918452613170493,0.5337423312883435
0.021,41.0,9.833279657492632,26.0,8.676928249537397,22.92748234720621,0.035,6.1675164908883415,239.0,0.011,0.1,0.116,76.0,74.0,0.3,1,0.308,0.667,0.024,13.412402669429788,0.884,20.565441752923803,19.867599729241633,Lower-Middle,0.8024618821522175,1.0161571320902074,0.49775112443778113
0.019,41.0,12.828539817902378,26.0,11.719809544592435,25.341219119675475,0.046,5.44673737166631,239.0,0.029,0.0,0.12,71.0,69.0,0.0,1,0.347,0.611,0.042,18.003816709232645,0.64,20.333181832353652,20.32427969642627,High,1.165696079505072,1.008548105451482,0.6366612111292962
0.036,41.0,11.19059673573468,26.0,10.163464353895687,23.436618790804065,0.008,2.0794415416798357,239.0,0.036,0.1,0.12,73.0,69.0,0.5,1,0.428,0.537,0.035,16.985244750905487,0.685,14.508658238524095,16.012735246411598,Lower-Middle,0.1874929503264325,1.002430462531958,0.8621973929236498
0.022,41.0,11.045989126773959,26.0,9.81109810324278,25.550740431899232,0.074,7.282761179605593,239.0,0.006,0.2,0.128,81.0,77.0,0.7,1,0.281,0.619,0.1,15.65431279253342,0.912,22.25171059038785,22.040478037146737,High,1.8907547919605432,1.021726842295578,0.6155088852988692
0.031,41.0,9.649175779559453,26.0,8.489821994620105,22.858369583996005,0.097,5.147494476813453,239.0,0.023,0.0,0.118,73.0,70.0,0.1,1,0.394,0.575,0.031,15.383501488947802,0.798,20.65605708832248,19.773935253578035,Lower-Middle,2.2172618496476124,1.0167920731315812,0.7391304347826089
0.024,41.0,10.918392092130752,26.0,9.841931246837023,24.353403575135378,0.025,6.20455776256869,239.0,0.011,0.1,0.089,74.0,72.0,0.3,1,0.257,0.712,0.031,14.460639076670326,0.981,19.791861469800278,21.77128633984909,Upper-Middle,0.6088350893783845,1.0070523270765102,0.40449438202247195
0.019,41.0,9.639196432874924,26.0,8.498621805830801,23.571678660443176,0.109,6.363028103540465,239.0,0.017,0.1,0.182,76.0,73.0,0.2,1,0.286,0.643,0.071,14.989657253325406,0.86,20.424859802479364,19.93800336967164,Upper-Middle,2.569312973988306,1.0147994761679877,0.5552099533437014
0.024,41.0,9.994104920119742,26.0,8.997642078523512,23.712370222043383,0.031,5.579729825986222,239.0,0.014,0.0,0.101,74.0,70.0,0.1,1,0.372,0.605,0.023,14.60056942270599,0.716,19.747755748064804,20.25964181625454,Upper-Middle,0.7350834768833449,0.9996462007365349,0.6528925619834711
0.019,41.0,10.455387938873837,26.0,9.294405747093851,23.60020835821859,0.022,6.481577129276431,239.0,0.011,0.0,0.12,78.0,76.0,0.2,1,0.259,0.724,0.017,13.2941193140935,0.963,18.667540829696392,19.5423583088088,Upper-Middle,0.5192045838808089,1.0156378324047926,0.3812154696132597
0.027,41.0,12.601271906348426,26.0,11.526098320680475,25.962055387120706,0.042,5.988961416889864,239.0,0.019,0.0,0.12,74.0,71.0,0.1,1,0.384,0.581,0.035,16.818446075750067,0.798,20.350025877585416,19.93800336967164,High,1.0904063262590697,1.0060013568266377,0.7211703958691912
0.03,41.0,10.840541234762362,26.0,9.665611001619853,23.68471173896347,0.049,4.0943445622221,239.0,0.02,0.0,0.09,75.0,72.0,0.0,1,0.408,0.558,0.034,16.611034801232297,0.519,20.802077018294916,20.32129461958727,Upper-Middle,1.16055087520921,1.0164013325740027,0.7921146953405016
0.017,41.0,11.631268343885125,26.0,10.432496846735747,25.370895479384323,0.022,6.6240652277998935,239.0,0.01,0.2,0.097,75.0,73.0,0.5,1,0.254,0.736,0.01,14.92286882217772,0.802,20.784360937246955,21.82819148800235,High,0.558159700546455,1.0173865341765769,0.3586956521739131
0.039,41.0,9.591512787515303,26.0,8.465478755729558,22.988807441616142,0.041,3.258096538021482,239.0,0.069,0.0,0.195,62.0,59.0,0.0,1,0.486,0.485,0.029,16.678998495994584,0.263,18.105970012811294,18.65969765229688,Lower-Middle,0.9425411051062619,1.0133151248910104,1.0618556701030928
0.02,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,75.0,69.0,0.0,1,0.2995,0.6425000000000001,0.052,10.959940146806769,0.886,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.8562641811686308,0.5470817120622568
0.013,41.0,12.70565328073526,26.0,11.590913756082166,26.752045892623325,0.081,7.446585099157725,239.0,0.005,0.5,0.093,82.0,77.0,0.4,1,0.207,0.669,0.124,16.76796997149594,0.872,23.289445206939977,22.895742244707332,High,2.1669157173024893,1.009112883058044,0.49476831091180856
0.025,41.0,6.763884908562435,26.0,9.57073837671504,21.244502919289243,0.039,4.394449154672439,239.0,0.021,0.0,0.084,70.0,65.0,0.1,1,0.351,0.615,0.034,13.606822027619648,0.479,19.488833828572194,18.379858759848776,Low,0.8285356138522805,0.6398687270003535,0.6260162601626017
0.02,41.0,6.448889394146858,26.0,9.57073837671504,21.960927680678896,0.061,5.267858159063328,239.0,0.02,0.1,0.12,75.0,70.0,0.2,1,0.318,0.64,0.043,12.376945582930386,0.561,20.350025877585416,19.93800336967164,Low,1.3396165885214126,0.6100699084892982,0.5640625
0.022,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.2,0.12,78.0,73.0,0.2,1,0.305,0.642,0.054,11.953300727054836,0.931,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.8562641811686308,0.559190031152648
0.029,41.0,3.5263605246161616,26.0,9.57073837671504,18.027826523285682,0.079,4.189654742026425,239.0,0.054,0.0,0.12,68.0,62.0,0.0,1,0.399,0.567,0.034,11.32405048130643,0.43,14.80876270134486,19.93800336967164,Low,1.4241982953395689,0.33359642429368425,0.7636684303350971
0.02,41.0,4.356708826689592,26.0,9.57073837671504,18.524479610871296,0.118,6.1463292576688975,239.0,0.034,0.0,0.12,68.0,63.0,0.0,1,0.2995,0.6425000000000001,0.052,10.862109539423722,0.684,14.914123179965662,12.206077645517674,Low,2.185888594082813,0.41214801383093935,0.5470817120622568
0.03,41.0,4.919980925828125,26.0,9.57073837671504,19.267519887716613,0.078,5.14166355650266,239.0,0.042,0.0,0.153,68.0,67.0,0.5,1,0.403,0.56,0.037,11.584604060004121,0.223,16.648723960844016,15.424948670398354,Low,1.5028665512418957,0.4654339886668406,0.7857142857142857
0.021,41.0,7.7406644019172415,26.0,9.57073837671504,21.70995801872831,0.061,5.267858159063328,239.0,0.02,0.1,0.12,78.0,72.0,0.2,1,0.287,0.654,0.059,12.270131364080891,0.618,18.525040768285617,19.93800336967164,Low,1.324307439142427,0.7322728201246741,0.529051987767584
0.015,41.0,10.401167144632103,26.0,9.744315955640873,24.67473302567191,0.076,6.959398512133975,239.0,0.006,0.5,0.078,81.0,76.0,0.4,1,0.227,0.655,0.118,15.165581968148423,0.857,21.543926338245456,20.93433680783607,Upper-Middle,1.875279709951065,0.9680622933627884,0.5267175572519084
0.035,41.0,7.896924656268864,26.0,9.57073837671504,21.98210975209471,0.04,3.295836866004329,239.0,0.058,0.0,0.175,61.0,57.0,0.0,1,0.402,0.573,0.025,15.498055241517566,0.132,15.76142084987672,17.72753358339242,Low,0.8792843900837884,0.7470551606559495,0.7452006980802793
0.031,41.0,4.941642422609304,26.0,9.57073837671504,19.2948944983111,0.06,4.394449154672439,239.0,0.019,0.0,0.12,73.0,66.0,0.0,1,0.407,0.548,0.045,12.070338829350451,0.22,17.529082649058825,19.93800336967164,Low,1.157693669898666,0.4674831829623776,0.8248175182481751
